id	unitCode	title	media_count	media_id	object_type	medium	artist	date	topics
edanmdm-saam_1962.13.39	SAAM	Church Tower, Italy	1.0	SAAM-1962.13.39_1	Painting	watercolor and pencil on paper	Cass Gilbert, born Zanesville, OH 1858-died Brockenhurst, England 1934	1898	Landscapes|Architecture|Religion|Tower|Church buildings|Detail
edanmdm-saam_1929.6.69	SAAM	The Golden Age	1.0	SAAM-1929.6.69_1	Painting	oil on canvas	John La Farge, born New York City 1835-died Providence, RI 1910	1878	Landscapes|Golden Age|Religion|Bible, O.T.|Life|Gardens|Allegory|Eve (Biblical figure)
edanmdm-saam_1950.2.24A	SAAM	Larger Spotted Beach Leaf Edge Caterpillar, study for book Concealing Coloration in the Animal Kingdom	1.0	SAAM-1950.2.24A_1	Painting	watercolor	Gerald H. Thayer, born Cornwall-on-Hudson, NY 1883-died Keene, NH 1939		Animals|Insects|Caterpillars
edanmdm-saam_1985.66.328_265	SAAM	Six Horsemen Chasing Deer	1.0	SAAM-1985.66.328265_1	Painting	oil on canvas mounted on fiberboard	Raden Saleh, Javanese, born Semarang, Java ca. 1814-died Buitenzorg, Java 1880	1860	Hunter|Landscapes|Animals|Horsemen and horsewomen|Occupations
edanmdm-saam_1977.52	SAAM	Torre di Schiavi	1.0	SAAM-1977.52_1	Painting	oil on canvas	Thomas Hiram Hotchkiss, born near Hudson, NY ca. 1834-died Taormina, Italy 1869	1865	Mountains|Ruins|Landscapes|Architecture|Government|Appenine Mountains|Tower|Torre di Schiavi
edanmdm-saam_1910.9.11	SAAM	The Iron Mine, Port Henry, New York	1.0	SAAM-1910.9.11_1	Painting	oil on canvas mounted on fiberboard	Homer Dodge Martin, born Albany, NY 1836-died St. Paul, MN 1897	ca. 1862	Water|Port Henry|Industrialization|Landscapes|Architecture|Mine
edanmdm-saam_1962.13.61	SAAM	Bridge at Moret, France	1.0	SAAM-1962.13.61_1	Painting	watercolor and pencil on paper	Cass Gilbert, born Zanesville, OH 1858-died Brockenhurst, England 1934	1928	Bridges|Architecture|Canals|Cityscapes|Waterscapes|Moret
edanmdm-saam_1962.13.57	SAAM	Aqueduct	1.0	SAAM-1962.13.57_1	Painting	watercolor	Cass Gilbert, born Zanesville, OH 1858-died Brockenhurst, England 1934	n.d.	Aqueduct|Architecture
edanmdm-saam_1950.2.15	SAAM	Copperhead Snake on Dead Leaves, study for book Concealing Coloration in the Animal Kingdom	1.0	SAAM-1950.2.15_1	Painting	watercolor on cardboard mounted on wood panel	Abbott Handerson Thayer, born Boston, MA 1849-died Dublin, NH 1921	ca. 1910-1915	Reptile|Animals|Snakes
edanmdm-saam_1916.6.40	SAAM	Interior of a Stable	1.0	SAAM-1916.6.40_1	Painting	Oil on canvas	Eliphalet Fraser Andrews, born Steubenville, OH 1835-died Washington, DC 1915	n.d.	Architecture|Farms|Stable
edanmdm-saam_1929.6.59	SAAM	Noon above Newburgh	1.0	SAAM-1929.6.59_1	Painting	watercolor on paper	Childe Hassam, born Dorchester, MA 1859-died East Hampton, NY 1935	1916	Mountains|Landscapes|Coasts|Noon|Time|Rivers|Newburgh
edanmdm-saam_1962.13.59	SAAM	Cathedral Tower, Siena	1.0	SAAM-1962.13.59_1	Painting	watercolor, charcoal and pencil on paper	Cass Gilbert, born Zanesville, OH 1858-died Brockenhurst, England 1934	1927	Siena|Landscapes|Architecture|Siena Cathedral|Religion|Bell tower|Church buildings
edanmdm-saam_1918.5.19	SAAM	A Quiet Nook	1.0	SAAM-1918.5.19_1	Painting	oil on wood	William M. Hart, born Paisley, Scotland 1823-died Mount Vernon, NY 1894	1885	Water|Landscapes|Animals|Cattle
edanmdm-saam_1966.83	SAAM	"The Ocean-Going Tug ""May McWilliams"""	1.0	SAAM-1966.83_1	Painting	oil on canvas	Antonio Jacobsen, born Copenhagen, Denmark 1850-died West Hoboken, NJ 1921	ca. 1895	Description and travel|Boats and boating|Architecture|May McWilliams|Tugboat|Waterscapes|Sea
edanmdm-saam_1962.4.7	SAAM	Field of Varicolored Grasses in Late Summer (In the Virginia Hills)	1.0	SAAM-1962.4.7_1	Painting	watercolor	William Henry Holmes, born Cadiz, OH 1846-died Royal Oak, MI 1933	n.d.	Landscapes|Summer|Plains|Seasons
edanmdm-saam_1974.69.1	SAAM	Cathedral at le Puy	1.0	SAAM-1974.69.1_1	Painting	oil on wood	Carroll Beckwith, born Hannibal, MO 1852-died New York City 1917	1911	Le Puy|Architecture|Religion|Cityscapes|Le Puy Cathedral|Church buildings
edanmdm-saam_1977.1.8	SAAM	Untitled	1.0	SAAM-1977.1.8_1	Painting	oil on canvas mounted on fiberboard	Jasper Francis Cropsey, born Rossville, NY 1823-died Hastings-on-Hudson, NY 1900	1877	Mountains|Landscapes
edanmdm-saam_1966.34.6	SAAM	Watercolor no. 63, Road	1.0	SAAM-1966.34.6_1	Painting	watercolor	Allen Tucker, born Brooklyn, NY 1866-died New York City 1939	1930	Landscapes|Roads
edanmdm-saam_1952.13.142	SAAM	Seine at Paris, Pont de la Concorde	1.0	SAAM-1952.13.142_1	Painting	oil on wood	Frank Edwin Scott, born Buffalo, NY 1863-died Paris, France 1929	n.d.	Bridges|Architecture|Column|Government|Monuments|Cityscapes|Rivers|Pont de la Concorde|Seine River
edanmdm-saam_1971.443B	SAAM	Landscape	1.0	SAAM-1971.443B_1	Painting	oil on paperboard	Alfred H. Maurer, born New York City 1868-died New York City 1932	ca. 1925	Art, abstract|Art|Landscapes
edanmdm-saam_1985.66.362_157	SAAM	Buffalo Scene	1.0	SAAM-1985.66.362157_1	Painting	oil on canvas	Emil W. Lenders, born Germany ca. 1865-died Oklahoma City, OK 1934	1922	Water|Landscapes|Animals|Deserts|Buffaloes
edanmdm-saam_2020.20.242	SAAM	Harbor Scene	1.0	SAAM-2020.20.242_1	Painting	oil on wood	Robert Salmon, born Whitehaven, England 1775-died Cumberland, England 1848	1842	Sailing ships|Boats and boating|Architecture|Harbors|Waterscapes
edanmdm-saam_1920.4.4	SAAM	Grey Day	1.0	SAAM-1920.4.4_1	Painting	oil on canvas	Walter Granville-Smith, born South Granville, NY 1870-died New York City 1938	1919	Weather|Landscapes|Architecture|Farms|Cloud|Plains
edanmdm-saam_1976.25	SAAM	A Window in the Hall of Justice	1.0	SAAM-1976.25_1	Painting	watercolor and pencil on paper	Herbert W. Faulkner, born Stamford, CT 1860-died Washington, DC 1940	1906	Courthouse|Architecture|Government|Windows|Detail
edanmdm-saam_1962.13.43	SAAM	Mt. Vesuvius from the Bay of Naples	1.0	SAAM-1962.13.43_1	Painting	watercolor and pencil on paper	Cass Gilbert, born Zanesville, OH 1858-died Brockenhurst, England 1934	1905	Volcano|Mountains|Landscapes|Boats and boating|Architecture|Sailboats|Mount Vesuvius|Bay|Waterscapes|Bay of Naples
edanmdm-saam_1967.136.8	SAAM	Sunrise in the Sierras	1.0	SAAM-1967.136.8_1	Painting	oil on paper mounted on paperboard	Albert Bierstadt, born Solingen, Germany 1830-died New York City 1902	ca. 1872	Mountains|Landscapes|Time|Sunrise|Sierra Nevada Mountains
edanmdm-saam_1996.91.9	SAAM	Santa Barbara	1.0	SAAM-1996.91.9_1-000001	Painting	oil on wood panel	Unidentified (Puerto Rican)	ca. 1680-1690	Architecture|Government|Palm|Foliage|Religion|Saints|Tower|St. Barbara|Martyr
edanmdm-saam_1953.3.4	SAAM	Rose-Breasted Grosbeak	1.0	SAAM-1953.3.4_1	Painting	oil on canvas	Joseph Bartholomew Kidd, Scottish, born Edinburgh, Scotland ca. 1808-died Greenwich, England 1889	n.d.	Trees|Pine tree|Landscapes|Animals|Birds|Plains|Grosbeak
edanmdm-saam_1911.8.3	SAAM	Dublin Pond, New Hampshire	1.0	SAAM-1911.8.3_2	Painting	oil on canvas	Abbott Handerson Thayer, born Boston, MA 1849-died Dublin, NH 1921	1894	Landscapes|Lakes
edanmdm-saam_1980.50	SAAM	Landscape	1.0	SAAM-1980.50_1	Painting	oil on canvas	Thaddeus Welch, born La Porte, IN 1844-died Santa Barbara, CA 1919	1902	Mountains|Water|Landscapes|Animals|Roads|Cattle
edanmdm-saam_1974.69.13	SAAM	St. Isidor, Rome	1.0	SAAM-1974.69.13_1	Painting	oil on wood	Carroll Beckwith, born Hannibal, MO 1852-died New York City 1917	1911	Architecture|Religion|Cityscapes|St. Isidor|Church buildings
edanmdm-saam_1962.4.6	SAAM	The Babbling Brook	1.0	SAAM-1962.4.6_1	Painting	watercolor	William Henry Holmes, born Cadiz, OH 1846-died Royal Oak, MI 1933	n.d.	Landscapes|Stream|Rivers
edanmdm-saam_1969.129	SAAM	Shimmering Tree Shadows	1.0	SAAM-1969.129_1	Painting	oil on canvas	Gardner Symons, born Chicago, IL 1863-died Hillside, NJ 1930	n.d.	Weather|Landscapes|Snow|Architecture|Light|Domestic|Dwellings
edanmdm-saam_1967.6.11	SAAM	Interior	1.0	SAAM-1967.6.11_1	Painting	oil on canvas	H. Lyman Saÿen, born Philadelphia, PA 1875-died Philadelphia, PA 1918	ca. 1915	Architecture|Domestic|Tables|Dining room|Windows|Furnishings|Detail
edanmdm-saam_1930.12.12	SAAM	Deserted Bed of a Glacier	1.0	SAAM-1930.12.12_1	Painting	watercolor	William Henry Holmes, born Cadiz, OH 1846-died Royal Oak, MI 1933	n.d.	Trees|Mountains|Landscapes|Glacier|Rocks|Rivers
edanmdm-saam_1924.3.1	SAAM	L' Empereur	1.0	SAAM-1924.3.1_1	Painting	oil on canvas	Carroll Beckwith, born Hannibal, MO 1852-died New York City 1917	1912	Government|State of being|War|Time|Allegory|Statues|History|Napoleon|Sunset|Landscapes|Vision|Monuments|Arts and sciences
edanmdm-saam_1983.83.272	SAAM	Criccieth, N. Wales	1.0	SAAM-1983.83.272_1	Painting	watercolor and pencil on paper	George Elbert Burr, born Monroe Falls, OH 1859-died Phoenix, AZ 1939	1899	Landscapes|Coasts|Wales|Criccieth|Waterscapes
edanmdm-saam_1909.7.49	SAAM	Sunset, Mount McIntyre	1.0	SAAM-1909.7.49_1	Painting	oil on canvas	James Henry Moser, born Whitby, Ontario, Canada 1854-died Washington, DC 1913	1907	Sunset|Mountains|Landscapes|Mount McIntyre|Moon|Outer space|Time
edanmdm-saam_1985.66.330	SAAM	Dubuque's Grave, Upper Mississippi	1.0	SAAM-1985.66.330_1	Painting	oil on canvas	George Catlin, born Wilkes-Barre, PA 1796-died Jersey City, NJ 1872	1835-1836	Western|Landscapes|Monuments|Dubuque|Rivers|Gravestone|Mississippi River
edanmdm-saam_1909.7.50	SAAM	The Path to the Village	1.0	SAAM-1909.7.50_1	Painting	oil on canvas	J. Francis Murphy, born Oswego, NY 1853-died New York City 1921	1882	Trees|Landscapes|Roads|Cities and towns
edanmdm-saam_1949.10.2	SAAM	Gold Mining, Cripple Creek	1.0	SAAM-1949.10.2_1	Painting	oil on canvas	Ernest Lawson, born Halifax, Nova Scotia, Canada 1873-died Miami, FL 1939	1929	Mountains|Landscapes|Industrialization|Architecture|Cripple Creek|Mine|Bird's eye view|Rivers
edanmdm-saam_1929.6.113	SAAM	Azores	1.0	SAAM-1929.6.113_1	Painting	watercolor	Abbott Handerson Thayer, born Boston, MA 1849-died Dublin, NH 1921	n.d.	Landscapes|Coasts|Waterscapes
edanmdm-saam_1965.14.7	SAAM	"Vestibule Corner ''Schleissheim,"" Prince Regent Luitpold's Palace"	1.0	SAAM-1965.14.7_1	Painting	oil on canvas	Herman Hartwich, born New York City 1853-died Munich, Germany 1926	1880	Schleissheim Palace|Foyer|Architecture|Domestic|Castles|Windows|Detail
edanmdm-saam_1978.18.1	SAAM	Landscape with Houses	1.0	SAAM-1978.18.1_1	Painting		Winckworth Allan Gay, born West Hingham, MA 1821-died West Hingham, MA 1910		Landscapes|Roads|Architecture|Domestic|Dwellings
edanmdm-saam_1952.13.127	SAAM	Porte de Cherbourg	1.0	SAAM-1952.13.127_2	Painting	oil on canvas	Frank Edwin Scott, born Buffalo, NY 1863-died Paris, France 1929	n.d.	Sailing ships|Cherbourg|Boats and boating|Architecture|Cityscapes|Harbors|Waterscapes
edanmdm-saam_1956.11.64	SAAM	White Monk	1.0	SAAM-1956.11.64_1	Painting	oil on canvas		n.d.	Mountains|Water|Landscapes|Occupations|Religion|Monk
edanmdm-saam_1952.13.120	SAAM	Marine	1.0	SAAM-1952.13.120_1	Painting	oil and pencil on wood	Frank Edwin Scott, born Buffalo, NY 1863-died Paris, France 1929	n.d.	Boats and boating|Landscapes|Coasts|Cities and towns|Waterscapes
edanmdm-saam_1952.13.162	SAAM	Landscape	1.0	SAAM-1952.13.162_2	Painting	oil on canvas	Max Weyl, born Muhlen-on-Neckar, Germany 1837-died Washington, DC 1914	1905	Trees|Mountains|Landscapes
edanmdm-saam_1985.66.564-U	SAAM	Landscape Background	1.0	SAAM-1985.66.564-U_1	Painting	oil on canvas	George Catlin, born Wilkes-Barre, PA 1796-died Jersey City, NJ 1872	1846-1848	Western|Landscapes
edanmdm-saam_1909.7.34	SAAM	September Afternoon	1.0	SAAM-1909.7.34_1	Painting	oil on canvas	George Inness, born Newburgh, NY 1825-died Bridge of Allan, Scotland 1894	1887	Landscapes|Afternoon|Architecture|Autumn|Time|Seasons
edanmdm-saam_1968.54.1	SAAM	Untitled	1.0	SAAM-1968.54.1_1	Painting	watercolor	Anne Goldthwaite, born Montgomery, AL 1869-died New York City 1944	n.d.	Landscapes|Architecture|Religion
edanmdm-saam_1991.56.42	SAAM	Convent of San Sabi	1.0	SAAM-1991.56.42_1	Painting	watercolor, pencil and white on paper	Miner Kilbourne Kellogg, born Manlius Square, NY 1814-died Toledo, OH 1889	1844	Architecture|Convent|Religion
edanmdm-saam_1974.28.301	SAAM	Untitled (Unidentified Building)	1.0	SAAM-1974.28.301_1	Painting	watercolor on paper	Unidentified	n.d.	Architecture|Cityscapes|New Deal, 1933-1939|Automobiles|Vehicles
edanmdm-saam_1962.13.41	SAAM	Windsor Castle, England	1.0	SAAM-1962.13.41_1	Painting	watercolor and pencil on paper	Cass Gilbert, born Zanesville, OH 1858-died Brockenhurst, England 1934	1905	Landscapes|Architecture|Windsor|Castles|Rivers|River Thames|Windsor Castle
edanmdm-saam_1930.12.3	SAAM	The Normal Rock Creek	1.0	SAAM-1930.12.3_1	Painting	watercolor	William Henry Holmes, born Cadiz, OH 1846-died Royal Oak, MI 1933	1910	Landscapes|Rock Creek|Rivers
edanmdm-saam_1983.95.202	SAAM	Flight into Egypt	1.0	SAAM-1983.95.202_1	Painting	oil on wood	Henry Ossawa Tanner, born Pittsburgh, PA 1859-died Paris, France 1937	ca. 1916-1922	Landscapes|Animals|Roads|Moon|Donkey|Outer space|Mary, Blessed Virgin, Saint|Joseph|Religion|Flight of Jesus Christ into Egypt|Bible, N.T.|Jesus Christ
edanmdm-saam_1985.66.378	SAAM	The Tower, 1100 Miles above St. Louis	1.0	SAAM-1985.66.378_1	Painting	oil on canvas	George Catlin, born Wilkes-Barre, PA 1796-died Jersey City, NJ 1872	1832	Mountains|Western|Landscapes
edanmdm-saam_1970.299	SAAM	Untitled	1.0	SAAM-1970.299_1	Painting	watercolor	Charles Russell Loomis, born Windsor, CT 1857-died Duxbury, MA 1936	n.d.	Sailing ships|Boats and boating|Landscapes|Architecture|Harbors|Islands|Waterscapes
edanmdm-saam_1977.55	SAAM	The Runaway Match	1.0	SAAM-1977.55_1	Painting	oil on canvas	William Holbrook Beard, born Painesville, OH 1824-died New York City 1900	1877	Rites and ceremonies|Wedding|Animals|Architecture|Fantasy|Monkeys
edanmdm-saam_2009.31.1	SAAM	Young Tree in Red Courtyard	1.0	SAAM-2009.31.1_1	Painting	gouache on paper	Oscar Bluemner, born Prenzlau, Germany 1867-died South Braintree, MA 1938	1919	Trees|Landscapes|Architecture
edanmdm-saam_2020.20.115	SAAM	Castle Rock, Nahant	1.0	SAAM-2020.20.115_1	Painting	oil on canvas	William Stanley Haseltine, born Philadelphia, PA 1835-died Rome, Italy 1900	1865	Landscapes|Coasts|Nahant|Rocks
edanmdm-saam_1983.83.183	SAAM	At Pwllheli, N. Wales	1.0	SAAM-1983.83.183_1	Painting	watercolor and pencil on paper	George Elbert Burr, born Monroe Falls, OH 1859-died Phoenix, AZ 1939	ca. 1899	Pwllheli|Landscapes|Coasts|Wales|Waterscapes
edanmdm-saam_1983.95.111	SAAM	Fishing Shacks	1.0	SAAM-1983.95.111_2	Painting	oil on wood	Edward Mitchell Bannister, born St. Andrews, New Brunswick, Canada 1828-died Providence, RI 1901	ca. 1877-1885	Landscapes|Boats and boating|Coasts|Architecture|Domestic|Rowboat|Dwellings
edanmdm-saam_1950.2.24B	SAAM	Larger Spotted Beach Leaf Edge Caterpillar, study for book Concealing Coloration in the Animal Kingdom	1.0	SAAM-1950.2.24B_1	Painting	watercolor	Gerald H. Thayer, born Cornwall-on-Hudson, NY 1883-died Keene, NH 1939		Animals|Insects|Caterpillars
edanmdm-saam_1929.6.72	SAAM	Wild Coast, Newport	1.0	SAAM-1929.6.72_1	Painting	oil on canvas	Homer Dodge Martin, born Albany, NY 1836-died St. Paul, MN 1897	ca. 1885-1895	Landscapes|Coasts|Lakes
edanmdm-saam_1956.11.68	SAAM	Apollo and the Seasons (Classical Landscape)	1.0	SAAM-1956.11.68_1	Painting	oil on canvas		ca. 1770-1779	Landscapes|Mythology|Seasons|Apollo (Greek deity)
edanmdm-saam_1983.90.217	SAAM	Industry	1.0	SAAM-1983.90.217_1	Painting	oil on canvas	Preston Dickinson, born New York City 1889-died Irun, Spain 1930	ca. 1923	Industrialization|Architecture|Factory
edanmdm-saam_1950.2.17A	SAAM	Heterocampa Biundata, Walker, study for book Concealing Coloration in the Animal Kingdom	1.0	SAAM-1950.2.17A_1	Painting	watercolor	Abbott Handerson Thayer, born Boston, MA 1849-died Dublin, NH 1921	n.d.	Leaves|Animals|Insects|Caterpillars|Foliage
edanmdm-saam_1983.69	SAAM	Still Life with Fruit and Champagne	1.0	SAAM-1983.69_1	Painting	oil on canvas mounted on canvas	Helen Searle, born Burlington, VT 1830-died Jacksonville, IL 1884	1869	Wine and wine making|Nectarine|Plum|Animals|Fruit|Insects|Grape|Foodstuff|Dish|Nut|Bees
edanmdm-saam_1983.83.186	SAAM	From above Pont-y-Pant	1.0	SAAM-1983.83.186_1	Painting	watercolor and pencil on paper	George Elbert Burr, born Monroe Falls, OH 1859-died Phoenix, AZ 1939	1899	Mountains|Pont-y-Pant|Landscapes|Wales
edanmdm-saam_2018.6	SAAM	Torn in Transit	1.0	SAAM-2018.6_1	Painting	oil on canvas	John Haberle, born New Haven, CT 1856-died New Haven, CT 1933	ca. 1890-1895	Sunset|Landscapes|Architecture|Domestic|Time|Rivers|Dwellings|Trompe l'oeil
edanmdm-saam_1952.13.114	SAAM	L' Odeon du Luxembourg	1.0	SAAM-1952.13.114_1	Painting	oil on canvas	Frank Edwin Scott, born Buffalo, NY 1863-died Paris, France 1929	ca. 1911	Theater|Landscapes|Architecture|Government|Odeon|Cityscapes|Luxembourg Gardens|Parks
edanmdm-saam_1962.13.2	SAAM	Locksmith's Shop	1.0	SAAM-1962.13.2_1	Painting	watercolor on paper	Sir Aston Webb, English, born London, England 1849-died London, England 1930	1924	Commercial|Locksmith|Signs and signboards|Architecture|Occupations|Tours|Store|Cityscapes|Crafts
edanmdm-saam_1927.5.5	SAAM	General View of the Acropolis at Sunset	1.0	SAAM-1927.5.5_1	Painting	watercolor	Henry Bacon, born Haverhill, MA 1839-died Cairo, Egypt 1912	n.d.	Sunset|Ruins|Landscapes|Architecture|Temple|Time|Parthenon
edanmdm-saam_1950.2.2	SAAM	The Sky Simulated by Red Flamingoes, study for book Concealing Coloration in the Animal Kingdom	1.0	SAAM-1950.2.2_1	Painting	oil on wood	Abbott Handerson Thayer, born Boston, MA 1849-died Dublin, NH 1921	ca. 1905-1909	Landscapes|Animals|Flamingo|Birds
edanmdm-saam_1978.52	SAAM	(Lobster on Black Background)	1.0	SAAM-1978.52_2	Painting	oil on fiberboard	Marsden Hartley, born Lewiston, ME 1877-died Ellsworth, ME 1943	1940-1941	Animals|Lobster|Fishes
edanmdm-saam_1912.5.1	SAAM	The Knight of the Holy Grail	1.0	SAAM-1912.5.1_1	Painting	oil on canvas	Frederick J. Waugh, born Bordentown, NJ 1861-died Provincetown, MA 1940	ca. 1912	Mountains|Boats and boating|Landscapes|Literature|Religion|Angels|Sir Galahad|Waterscapes|Tennyson
edanmdm-saam_1971.283	SAAM	Untitled (Interior View)	1.0	SAAM-1971.283_1	Painting	oil on paperboard	Walter Gay, born Hingham, MA 1856-died Breau, France 1937	n.d.	Architecture|Chairs|Domestic|Furnishings
edanmdm-saam_1983.90.211	SAAM	Bluemont Farm	1.0	SAAM-1983.90.211_1	Painting	oil on canvas mounted on paperboard	Edward Bruce, born Dover Plains, NY 1879-died Hollywood, FL 1943	ca. 1932-1937	Landscapes|Architecture|Farms
edanmdm-saam_1909.7.44	SAAM	Upper Ausable Lake	1.0	SAAM-1909.7.44_1	Painting	oil on canvas	Homer Dodge Martin, born Albany, NY 1836-died St. Paul, MN 1897	1868	Mountains|Landscapes|Animals|Lakes|Birds|Ducks
edanmdm-saam_1953.3.3	SAAM	Purple Grackle	1.0	SAAM-1953.3.3_1	Painting	watercolor, pencil, chalk and ink on paper	John James Audubon, born Les Cayes, Haiti 1785-died New York City 1851	n.d.	Landscapes|Animals|Corn|Birds|Plants|Grackle
edanmdm-saam_1970.355.746	SAAM	Ball of the Cathedral	1.0	SAAM-1970.355.746_2	Painting	watercolor and pencil on paper	Mary Vaux Walcott, born Philadelphia, PA 1860-died St. Andrews, New Brunswick, Canada 1940	1868	Dome|Architecture|Religion|Church buildings|Detail
edanmdm-saam_1985.66.386_504	SAAM	Niagara Falls	1.0	SAAM-1985.66.386504_1	Painting	oil on canvas	George Catlin, born Wilkes-Barre, PA 1796-died Jersey City, NJ 1872	1827-1828	Landscapes|Waterfalls|Niagara Falls
edanmdm-saam_1991.56.134B	SAAM	Plains of Carthage	1.0	SAAM-1991.56.134B_1	Painting	pencil and watercolor on paper	Miner Kilbourne Kellogg, born Manlius Square, NY 1814-died Toledo, OH 1889	1854	Carthage|Landscapes|Plains|Plains of Carthage
edanmdm-saam_1909.7.26	SAAM	Near the Ocean	1.0	SAAM-1909.7.26_1	Painting	oil on canvas	Robert Swain Gifford, born Naushon Island, MA 1840-died New York City 1905	1879	Landscapes|Coasts|Salter's Beach|Beaches|Waterscapes|Sea
edanmdm-saam_1979.41	SAAM	Oaks and Rocks--San Luis Obispo	1.0	SAAM-1979.41_1	Painting	oil and wax on canvas mounted on paperboard	Edward Bruce, born Dover Plains, NY 1879-died Hollywood, FL 1943	1930	Mountains|Trees|San Luis Obispo|Landscapes|Rocks|Summer|Seasons|Oak tree
edanmdm-saam_1909.7.73	SAAM	Upland Pasture	1.0	SAAM-1909.7.73_1	Painting	oil on canvas	J. Alden Weir, born West Point, NY 1852-died New York City 1919	ca. 1905	Landscapes|Animals|Farms|Horses|Branchville
edanmdm-saam_1983.95.61	SAAM	After the Shower	1.0	SAAM-1983.95.61_2	Painting	oil on paperboard	Edward Mitchell Bannister, born St. Andrews, New Brunswick, Canada 1828-died Providence, RI 1901	ca. 1883-1887	Weather|Landscapes|Cloud|Shower
